event_event_ticker,event_series_ticker,event_sub_title,event_title,event_collateral_return_type,event_mutually_exclusive,event_category,event_strike_date,market_ticker,market_market_type,market_title,market_subtitle,market_yes_sub_title,market_no_sub_title,market_open_time,market_close_time,market_expected_expiration_time,market_expiration_time,market_latest_expiration_time,market_settlement_timer_seconds,market_status,market_response_price_units,market_notional_value,market_tick_size,market_yes_bid,market_yes_ask,market_no_bid,market_no_ask,market_last_price,market_previous_yes_bid,market_previous_yes_ask,market_previous_price,market_volume,market_volume_24h,market_liquidity,market_open_interest,market_result,market_settlement_value,market_can_close_early,market_expiration_value,market_category,market_risk_limit_cents,market_strike_type,market_cap_strike,market_rules_primary,market_rules_secondary
"KXHIGHAUS-25JAN04","KXHIGHAUS","On Jan 4, 2025","Highest temperature in Austin on Jan 4, 2025?","MECNET",true,"Climate and Weather","2025-01-05T05:59:00Z","KXHIGHAUS-25JAN04-B75.5","binary","","75° to 76°","75° to 76°","75° to 76°","2025-01-03T15:00:00Z","2025-01-05T05:59:00Z","2025-01-05T15:00:00Z","2025-01-11T15:00:00Z","2025-01-11T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,35600,0,0,23243,"no",0,true,"","",0,"between",76,"If the highest temperature recorded in Austin Bergstrom for January 04, 2025 as reported by the National Weather Service's Daily Climate Report, is between 75-76°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 04, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 04, 2025, or one week after January 04, 2025."
"KXHIGHAUS-25JAN04","KXHIGHAUS","On Jan 4, 2025","Highest temperature in Austin on Jan 4, 2025?","MECNET",true,"Climate and Weather","2025-01-05T05:59:00Z","KXHIGHAUS-25JAN04-B77.5","binary","","77° to 78°","77° to 78°","77° to 78°","2025-01-03T15:00:00Z","2025-01-05T05:59:00Z","2025-01-05T15:00:00Z","2025-01-11T15:00:00Z","2025-01-11T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,11012,0,0,8626,"no",0,true,"","",0,"between",78,"If the highest temperature recorded in Austin Bergstrom for January 04, 2025 as reported by the National Weather Service's Daily Climate Report, is between 77-78°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 04, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 04, 2025, or one week after January 04, 2025."
"KXHIGHAUS-25JAN04","KXHIGHAUS","On Jan 4, 2025","Highest temperature in Austin on Jan 4, 2025?","MECNET",true,"Climate and Weather","2025-01-05T05:59:00Z","KXHIGHAUS-25JAN04-T78","binary","","79° or above","79° or above","79° or above","2025-01-03T15:00:00Z","2025-01-05T05:59:00Z","2025-01-05T15:00:00Z","2025-01-11T15:00:00Z","2025-01-11T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,2962,0,0,2962,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for January 04, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 78°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 04, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 04, 2025, or one week after January 04, 2025."
"KXHIGHAUS-25JAN05","KXHIGHAUS","On Jan 5, 2025","Highest temperature in Austin on Jan 5, 2025?","MECNET",true,"Climate and Weather","2025-01-06T05:59:00Z","KXHIGHAUS-25JAN05-T68","binary","","67° or below","67° or below","67° or below","2025-01-04T20:00:00Z","2025-01-06T05:59:00Z","2025-01-06T15:00:00Z","2025-01-12T15:00:00Z","2025-01-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,15316,0,0,7128,"no",0,true,"","",0,"less",68,"If the highest temperature recorded in Austin Bergstrom for January 05, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 68°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 05, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 05, 2025, or one week after January 05, 2025."
"KXHIGHAUS-25JAN05","KXHIGHAUS","On Jan 5, 2025","Highest temperature in Austin on Jan 5, 2025?","MECNET",true,"Climate and Weather","2025-01-06T05:59:00Z","KXHIGHAUS-25JAN05-B68.5","binary","","68° to 69°","68° to 69°","68° to 69°","2025-01-04T20:00:00Z","2025-01-06T05:59:00Z","2025-01-06T15:00:00Z","2025-01-12T15:00:00Z","2025-01-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,25450,0,0,12835,"no",0,true,"","",0,"between",69,"If the highest temperature recorded in Austin Bergstrom for January 05, 2025 as reported by the National Weather Service's Daily Climate Report, is between 68-69°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 05, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 05, 2025, or one week after January 05, 2025."
"KXHIGHAUS-25JAN05","KXHIGHAUS","On Jan 5, 2025","Highest temperature in Austin on Jan 5, 2025?","MECNET",true,"Climate and Weather","2025-01-06T05:59:00Z","KXHIGHAUS-25JAN05-B70.5","binary","","70° to 71°","70° to 71°","70° to 71°","2025-01-04T20:00:00Z","2025-01-06T05:59:00Z","2025-01-06T15:00:00Z","2025-01-12T15:00:00Z","2025-01-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,15389,0,0,10882,"no",0,true,"","",0,"between",71,"If the highest temperature recorded in Austin Bergstrom for January 05, 2025 as reported by the National Weather Service's Daily Climate Report, is between 70-71°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 05, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 05, 2025, or one week after January 05, 2025."
"KXHIGHAUS-25JAN05","KXHIGHAUS","On Jan 5, 2025","Highest temperature in Austin on Jan 5, 2025?","MECNET",true,"Climate and Weather","2025-01-06T05:59:00Z","KXHIGHAUS-25JAN05-B72.5","binary","","72° to 73°","72° to 73°","72° to 73°","2025-01-04T20:00:00Z","2025-01-06T05:59:00Z","2025-01-06T15:00:00Z","2025-01-12T15:00:00Z","2025-01-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,20495,0,0,16945,"no",0,true,"","",0,"between",73,"If the highest temperature recorded in Austin Bergstrom for January 05, 2025 as reported by the National Weather Service's Daily Climate Report, is between 72-73°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 05, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 05, 2025, or one week after January 05, 2025."
"KXHIGHAUS-25JAN05","KXHIGHAUS","On Jan 5, 2025","Highest temperature in Austin on Jan 5, 2025?","MECNET",true,"Climate and Weather","2025-01-06T05:59:00Z","KXHIGHAUS-25JAN05-B74.5","binary","","74° to 75°","74° to 75°","74° to 75°","2025-01-04T20:00:00Z","2025-01-06T05:59:00Z","2025-01-06T15:00:00Z","2025-01-12T15:00:00Z","2025-01-12T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,21597,0,0,12456,"no",0,true,"","",0,"between",75,"If the highest temperature recorded in Austin Bergstrom for January 05, 2025 as reported by the National Weather Service's Daily Climate Report, is between 74-75°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 05, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 05, 2025, or one week after January 05, 2025."
"KXHIGHAUS-25JAN05","KXHIGHAUS","On Jan 5, 2025","Highest temperature in Austin on Jan 5, 2025?","MECNET",true,"Climate and Weather","2025-01-06T05:59:00Z","KXHIGHAUS-25JAN05-T75","binary","","76° or above","76° or above","76° or above","2025-01-04T20:00:00Z","2025-01-06T05:59:00Z","2025-01-06T15:00:00Z","2025-01-12T15:00:00Z","2025-01-12T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,64117,0,0,42916,"yes",100,true,"77.00","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for January 05, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 75°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 05, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 05, 2025, or one week after January 05, 2025."
"KXHIGHAUS-25JAN06","KXHIGHAUS","On Jan 6, 2025","Highest temperature in Austin on Jan 6, 2025?","MECNET",true,"Climate and Weather","2025-01-07T05:59:00Z","KXHIGHAUS-25JAN06-T44","binary","","43° or below","43° or below","43° or below","2025-01-05T20:00:00Z","2025-01-07T05:59:00Z","2025-01-07T15:00:00Z","2025-01-13T15:00:00Z","2025-01-13T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,2906,0,0,2896,"no",0,true,"","",0,"less",44,"If the highest temperature recorded in Austin Bergstrom for January 06, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 44°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 06, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 06, 2025, or one week after January 06, 2025."
"KXHIGHAUS-25JAN06","KXHIGHAUS","On Jan 6, 2025","Highest temperature in Austin on Jan 6, 2025?","MECNET",true,"Climate and Weather","2025-01-07T05:59:00Z","KXHIGHAUS-25JAN06-B44.5","binary","","44° to 45°","44° to 45°","44° to 45°","2025-01-05T20:00:00Z","2025-01-07T05:59:00Z","2025-01-07T15:00:00Z","2025-01-13T15:00:00Z","2025-01-13T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,16949,0,0,8699,"no",0,true,"","",0,"between",45,"If the highest temperature recorded in Austin Bergstrom for January 06, 2025 as reported by the National Weather Service's Daily Climate Report, is between 44-45°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 06, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 06, 2025, or one week after January 06, 2025."
"KXHIGHAUS-25JAN06","KXHIGHAUS","On Jan 6, 2025","Highest temperature in Austin on Jan 6, 2025?","MECNET",true,"Climate and Weather","2025-01-07T05:59:00Z","KXHIGHAUS-25JAN06-B46.5","binary","","46° to 47°","46° to 47°","46° to 47°","2025-01-05T20:00:00Z","2025-01-07T05:59:00Z","2025-01-07T15:00:00Z","2025-01-13T15:00:00Z","2025-01-13T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,20819,0,-9362,9879,"yes",100,true,"47.00","",0,"between",47,"If the highest temperature recorded in Austin Bergstrom for January 06, 2025 as reported by the National Weather Service's Daily Climate Report, is between 46-47°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 06, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 06, 2025, or one week after January 06, 2025."
"KXHIGHAUS-25JAN06","KXHIGHAUS","On Jan 6, 2025","Highest temperature in Austin on Jan 6, 2025?","MECNET",true,"Climate and Weather","2025-01-07T05:59:00Z","KXHIGHAUS-25JAN06-B48.5","binary","","48° to 49°","48° to 49°","48° to 49°","2025-01-05T20:00:00Z","2025-01-07T05:59:00Z","2025-01-07T15:00:00Z","2025-01-13T15:00:00Z","2025-01-13T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,9830,0,-6688,5617,"no",0,true,"","",0,"between",49,"If the highest temperature recorded in Austin Bergstrom for January 06, 2025 as reported by the National Weather Service's Daily Climate Report, is between 48-49°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 06, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 06, 2025, or one week after January 06, 2025."
"KXHIGHAUS-25JAN06","KXHIGHAUS","On Jan 6, 2025","Highest temperature in Austin on Jan 6, 2025?","MECNET",true,"Climate and Weather","2025-01-07T05:59:00Z","KXHIGHAUS-25JAN06-B50.5","binary","","50° to 51°","50° to 51°","50° to 51°","2025-01-05T20:00:00Z","2025-01-07T05:59:00Z","2025-01-07T15:00:00Z","2025-01-13T15:00:00Z","2025-01-13T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,7620,0,0,6118,"no",0,true,"","",0,"between",51,"If the highest temperature recorded in Austin Bergstrom for January 06, 2025 as reported by the National Weather Service's Daily Climate Report, is between 50-51°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 06, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 06, 2025, or one week after January 06, 2025."
"KXHIGHAUS-25JAN06","KXHIGHAUS","On Jan 6, 2025","Highest temperature in Austin on Jan 6, 2025?","MECNET",true,"Climate and Weather","2025-01-07T05:59:00Z","KXHIGHAUS-25JAN06-T51","binary","","52° or above","52° or above","52° or above","2025-01-05T20:00:00Z","2025-01-07T05:59:00Z","2025-01-07T15:00:00Z","2025-01-13T15:00:00Z","2025-01-13T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,4413,0,0,3576,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for January 06, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 51°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 06, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 06, 2025, or one week after January 06, 2025."
"KXHIGHAUS-25JAN07","KXHIGHAUS","On Jan 7, 2025","Highest temperature in Austin on Jan 7, 2025?","MECNET",true,"Climate and Weather","2025-01-08T05:59:00Z","KXHIGHAUS-25JAN07-T44","binary","","43° or below","43° or below","43° or below","2025-01-06T20:00:00Z","2025-01-08T05:59:00Z","2025-01-08T15:00:00Z","2025-01-14T15:00:00Z","2025-01-14T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,5167,0,0,5167,"no",0,true,"","",0,"less",44,"If the highest temperature recorded in Austin Bergstrom for January 07, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 44°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 07, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 07, 2025, or one week after January 07, 2025."
"KXHIGHAUS-25JAN07","KXHIGHAUS","On Jan 7, 2025","Highest temperature in Austin on Jan 7, 2025?","MECNET",true,"Climate and Weather","2025-01-08T05:59:00Z","KXHIGHAUS-25JAN07-B44.5","binary","","44° to 45°","44° to 45°","44° to 45°","2025-01-06T20:00:00Z","2025-01-08T05:59:00Z","2025-01-08T15:00:00Z","2025-01-14T15:00:00Z","2025-01-14T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,16217,0,0,12717,"no",0,true,"","",0,"between",45,"If the highest temperature recorded in Austin Bergstrom for January 07, 2025 as reported by the National Weather Service's Daily Climate Report, is between 44-45°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 07, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 07, 2025, or one week after January 07, 2025."
"KXHIGHAUS-25JAN07","KXHIGHAUS","On Jan 7, 2025","Highest temperature in Austin on Jan 7, 2025?","MECNET",true,"Climate and Weather","2025-01-08T05:59:00Z","KXHIGHAUS-25JAN07-B46.5","binary","","46° to 47°","46° to 47°","46° to 47°","2025-01-06T20:00:00Z","2025-01-08T05:59:00Z","2025-01-08T15:00:00Z","2025-01-14T15:00:00Z","2025-01-14T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,37313,0,0,26411,"no",0,true,"","",0,"between",47,"If the highest temperature recorded in Austin Bergstrom for January 07, 2025 as reported by the National Weather Service's Daily Climate Report, is between 46-47°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 07, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 07, 2025, or one week after January 07, 2025."
"KXHIGHAUS-25JAN07","KXHIGHAUS","On Jan 7, 2025","Highest temperature in Austin on Jan 7, 2025?","MECNET",true,"Climate and Weather","2025-01-08T05:59:00Z","KXHIGHAUS-25JAN07-B48.5","binary","","48° to 49°","48° to 49°","48° to 49°","2025-01-06T20:00:00Z","2025-01-08T05:59:00Z","2025-01-08T15:00:00Z","2025-01-14T15:00:00Z","2025-01-14T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,22549,0,0,13629,"yes",100,true,"48.00","",0,"between",49,"If the highest temperature recorded in Austin Bergstrom for January 07, 2025 as reported by the National Weather Service's Daily Climate Report, is between 48-49°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 07, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 07, 2025, or one week after January 07, 2025."
"KXHIGHAUS-25JAN07","KXHIGHAUS","On Jan 7, 2025","Highest temperature in Austin on Jan 7, 2025?","MECNET",true,"Climate and Weather","2025-01-08T05:59:00Z","KXHIGHAUS-25JAN07-B50.5","binary","","50° to 51°","50° to 51°","50° to 51°","2025-01-06T20:00:00Z","2025-01-08T05:59:00Z","2025-01-08T15:00:00Z","2025-01-14T15:00:00Z","2025-01-14T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,18642,0,0,7368,"no",0,true,"","",0,"between",51,"If the highest temperature recorded in Austin Bergstrom for January 07, 2025 as reported by the National Weather Service's Daily Climate Report, is between 50-51°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 07, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 07, 2025, or one week after January 07, 2025."
"KXHIGHAUS-25JAN07","KXHIGHAUS","On Jan 7, 2025","Highest temperature in Austin on Jan 7, 2025?","MECNET",true,"Climate and Weather","2025-01-08T05:59:00Z","KXHIGHAUS-25JAN07-T51","binary","","52° or above","52° or above","52° or above","2025-01-06T20:00:00Z","2025-01-08T05:59:00Z","2025-01-08T15:00:00Z","2025-01-14T15:00:00Z","2025-01-14T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,5037,0,0,4221,"no",0,true,"","",0,"greater",,"If the highest temperature recorded in Austin Bergstrom for January 07, 2025 as reported by the National Weather Service's Daily Climate Report, is greater than 51°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 07, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 07, 2025, or one week after January 07, 2025."
"KXHIGHAUS-25JAN08","KXHIGHAUS","On Jan 8, 2025","Highest temperature in Austin on Jan 8, 2025?","MECNET",true,"Climate and Weather","2025-01-09T05:59:00Z","KXHIGHAUS-25JAN08-T37","binary","","36° or below","36° or below","36° or below","2025-01-07T15:00:00Z","2025-01-09T05:59:00Z","2025-01-09T15:00:00Z","2025-01-15T15:00:00Z","2025-01-15T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,60,0,0,60,"no",0,true,"","",0,"less",37,"If the highest temperature recorded in Austin Bergstrom for January 08, 2025 as reported by the National Weather Service's Daily Climate Report, is less than 37°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 08, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 08, 2025, or one week after January 08, 2025."
"KXHIGHAUS-25JAN08","KXHIGHAUS","On Jan 8, 2025","Highest temperature in Austin on Jan 8, 2025?","MECNET",true,"Climate and Weather","2025-01-09T05:59:00Z","KXHIGHAUS-25JAN08-B37.5","binary","","37° to 38°","37° to 38°","37° to 38°","2025-01-07T15:00:00Z","2025-01-09T05:59:00Z","2025-01-09T15:00:00Z","2025-01-15T15:00:00Z","2025-01-15T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,4305,0,4620,4305,"no",0,true,"","",0,"between",38,"If the highest temperature recorded in Austin Bergstrom for January 08, 2025 as reported by the National Weather Service's Daily Climate Report, is between 37-38°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 08, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 08, 2025, or one week after January 08, 2025."
"KXHIGHAUS-25JAN08","KXHIGHAUS","On Jan 8, 2025","Highest temperature in Austin on Jan 8, 2025?","MECNET",true,"Climate and Weather","2025-01-09T05:59:00Z","KXHIGHAUS-25JAN08-B39.5","binary","","39° to 40°","39° to 40°","39° to 40°","2025-01-07T15:00:00Z","2025-01-09T05:59:00Z","2025-01-09T15:00:00Z","2025-01-15T15:00:00Z","2025-01-15T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,32054,0,0,22429,"no",0,true,"","",0,"between",40,"If the highest temperature recorded in Austin Bergstrom for January 08, 2025 as reported by the National Weather Service's Daily Climate Report, is between 39-40°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 08, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 08, 2025, or one week after January 08, 2025."
"KXHIGHAUS-25JAN08","KXHIGHAUS","On Jan 8, 2025","Highest temperature in Austin on Jan 8, 2025?","MECNET",true,"Climate and Weather","2025-01-09T05:59:00Z","KXHIGHAUS-25JAN08-B41.5","binary","","41° to 42°","41° to 42°","41° to 42°","2025-01-07T15:00:00Z","2025-01-09T05:59:00Z","2025-01-09T15:00:00Z","2025-01-15T15:00:00Z","2025-01-15T15:00:00Z",3600,"finalized","usd_cent",100,1,99,100,0,1,99,0,0,0,69492,0,-80,24359,"yes",100,true,"42.00","",0,"between",42,"If the highest temperature recorded in Austin Bergstrom for January 08, 2025 as reported by the National Weather Service's Daily Climate Report, is between 41-42°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 08, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 08, 2025, or one week after January 08, 2025."
"KXHIGHAUS-25JAN08","KXHIGHAUS","On Jan 8, 2025","Highest temperature in Austin on Jan 8, 2025?","MECNET",true,"Climate and Weather","2025-01-09T05:59:00Z","KXHIGHAUS-25JAN08-B43.5","binary","","43° to 44°","43° to 44°","43° to 44°","2025-01-07T15:00:00Z","2025-01-09T05:59:00Z","2025-01-09T15:00:00Z","2025-01-15T15:00:00Z","2025-01-15T15:00:00Z",3600,"finalized","usd_cent",100,1,0,1,99,100,1,0,0,0,30754,0,-69673,14841,"no",0,true,"","",0,"between",44,"If the highest temperature recorded in Austin Bergstrom for January 08, 2025 as reported by the National Weather Service's Daily Climate Report, is between 43-44°, then the market resolves to Yes.","Please be advised to check to see what temperatures have occurred previously in the day. While the market resolves based on the finalized report from the NWS, traders should use other data sources--including other preliminary NWS reporting--to inform their trades.
 
The Last Trading Time will be 11:59 PM ET on January 08, 2025 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for January 08, 2025, or one week after January 08, 2025."
